,Construction year,Building condition,Number of frontages,Surroundings type,Living area,Living room surface,Kitchen type,Kitchen surface,Bedrooms,Bathrooms,Shower rooms,Toilets,Basement,Furnished,Terrace,Elevator,Accessible for disabled people,Swimming pool,Energy class,Heating type,Double glazing,Price,Address,Covered parking spaces,Flood zone type,Neighbourhood or locality,Outdoor parking spaces,Garden surface,Terrace surface,Garden,Monthly charges
7496,1978.0,To be done up,4.0,"Living area (residential, urban or rural)",93  m² square meters,29  m² square meters,Semi equipped,10  m² square meters,3.0,1.0,,1.0,Yes,,,,,,C,Gas,Yes,"Make an offer starting from  € 298,000  Make an offer starting from  298000 €",Chaussée de Mons 14 1400  - Nivelles,1.0,,Le Panier,1.0,,20  m²  square meters,Yes,
7497,,Good,3.0,Countryside,255  m² square meters,42  m² square meters,Semi equipped,,4.0,1.0,,2.0,Yes,,,,,,E,Fuel oil,Yes,"€ 285,000  285000 €",Chaussee de Charleroi 59 B 5030  - Gembloux,1.0,,,,,,Yes,
7498,1977.0,Good,4.0,"Living area (residential, urban or rural)",124  m² square meters,31  m² square meters,Installed,13  m² square meters,3.0,1.0,,1.0,,No,Yes,,,,F,Electric,Yes,"€ 297,500  297500 €",Pavé d'Ath 46/1 7830  - Bassilly,1.0,,,1.0,718  m²  square meters,,,
7499,1975.0,Good,3.0,"Living area (residential, urban or rural)",67  m² square meters,,Semi equipped,5  m² square meters,1.0,1.0,,1.0,,,,No,Yes,No,E,Gas,Yes,"€ 300,000  300000 €",,,Non flood zone,,2.0,215  m²  square meters,22  m²  square meters,,
7500,1899.0,Good,4.0,,148  m² square meters,16  m² square meters,,12  m² square meters,3.0,1.0,,,,No,,No,No,No,E,Fuel oil,Yes,"Make an offer starting from  € 299,000  Make an offer starting from  299000 €",Avenue du Condroz 1/0 4500  - Huy,,Non flood zone,,,,,,
7501,1870.0,To renovate,,Countryside,234  m² square meters,,Not installed,,4.0,1.0,,1.0,Yes,,,,,,F,Fuel oil,Yes,"Make an offer starting from  € 249,000  Make an offer starting from  249000 €",Route du Condroz 151 4550  - Nandrin,1.0,,,,420  m²  square meters,35  m²  square meters,,
7502,,Good,,Urban,227  m² square meters,15  m² square meters,Semi equipped,,3.0,1.0,1.0,2.0,Yes,,,,,,D,Gas,Yes,"Make an offer starting from  € 269,000  Make an offer starting from  269000 €",Avenue des Ardennes 1/02 4500  - Huy,,,,,,,,
7503,1955.0,Good,3.0,,250  m² square meters,,Installed,,4.0,2.0,,4.0,Yes,No,Yes,,,,G,Gas,Yes,"€ 665,000  665000 €",Chausée de Wavre 1004 1160  - Auderghem,,Non flood zone,,,750  m²  square meters,,,
7504,,Good,3.0,,220  m² square meters,50  m² square meters,Installed,,4.0,1.0,1.0,2.0,,,,,,,G,,Yes,"Make an offer starting from  € 325,000  Make an offer starting from  325000 €",Avenuedes Ardennes 7d 4500  - Huy,1.0,,,3.0,1350  m²  square meters,20  m²  square meters,,
7505,,Good,4.0,Landscape,252  m² square meters,17  m² square meters,Semi equipped,10  m² square meters,6.0,1.0,,1.0,Yes,,,,,,E,,Yes,"Make an offer starting from  € 325,000  Make an offer starting from  325000 €",Avenuedes Ardennes 7d 4500  - Huy,1.0,,,,,37  m²  square meters,Yes,
7506,2016.0,,2.0,,175  m² square meters,,Installed,,4.0,2.0,,2.0,,,,,,,Not specified,Gas,Yes,"€ 465,000  465000 €","Roterijstraat, 202 8793  - Waregem",1.0,,,,,,,
7507,1988.0,,4.0,,416  m² square meters,83  m² square meters,Installed,16  m² square meters,5.0,2.0,1.0,4.0,Yes,,,,,,C,Gas,Yes,"€ 1,115,000  1115000 €",Vismarkt 10 c 3000  - Leuven,4.0,Non flood zone,,3.0,,,Yes,
7508,1918.0,Good,3.0,,157  m² square meters,,Semi equipped,22  m² square meters,3.0,1.0,,1.0,Yes,,Yes,No,No,No,F,Pellet,,"Make an offer starting from  € 145,000  Make an offer starting from  145000 €",Chaussée Paul Houtart 232 7110  - Houdeng-Goegnies,,,,,,,,
7509,1961.0,To be done up,2.0,,180  m² square meters,75  m² square meters,Hyper equipped,,3.0,2.0,,2.0,Yes,No,Yes,Yes,No,No,D,Gas,Yes,"€ 695,000  695000 €","Avenue Delleur, 8 1170  - Watermael-Boitsfort",1.0,,,1.0,,,,
7510,2023.0,As new,3.0,"Living area (residential, urban or rural)",61  m² square meters,,Hyper equipped,,1.0,,1.0,1.0,Yes,,,Yes,Yes,,Not specified,Electric,Yes,"€ 174,000  174000 €",Rue du Bailli 18 1480  - Tubize,,Non flood zone,,,,7  m²  square meters,,
7511,2022.0,,2.0,,94  m² square meters,40  m² square meters,Installed,,2.0,1.0,,1.0,,,,Yes,,,A,Gas,Yes,"€ 245,000  245000 €",Tussenbruggen 9 9700  - Oudenaarde,,Recognized flood zone,,,,7  m²  square meters,,
7512,2022.0,As new,,Urban,59  m² square meters,,Not installed,,1.0,1.0,,1.0,,No,,No,Yes,,B,,,"€ 174,000  174000 €",Rue Fort d'Andoy 5 5100  - Wierde,,,Hainaut,8.0,35  m²  square meters,14  m²  square meters,,
7513,2021.0,,,Urban,96  m² square meters,,Installed,,2.0,1.0,,,Yes,No,Yes,Yes,Yes,,A,Gas,Yes,"€ 253,900  253900 €",Avenue de Bouillon 92 6800  - Libramont,,,Zone Centre Province du Luxembourg,,,,,
7514,,As new,,Urban,83  m² square meters,18  m² square meters,Installed,6  m² square meters,2.0,2.0,1.0,1.0,,,,Yes,No,,E,Gas,,"€ 259,000  259000 €",Astridlaan 1 1700  - Dilbeek,,,,,,,,€ 85  85 €
7515,2022.0,,2.0,,110  m² square meters,46  m² square meters,Installed,,2.0,1.0,,1.0,,,,Yes,,,A,Gas,Yes,"€ 265,000  265000 €",Tussenbruggen 9 9700  - Oudenaarde,,Recognized flood zone,,,,7  m²  square meters,,
7516,,As new,,,92  m² square meters,41  m² square meters,Hyper equipped,12  m² square meters,2.0,,,2.0,,No,,,,,A,Gas,Yes,"€ 275,000  275000 €",Hulstedorp 18 8531  - Hulste,1.0,Non flood zone,,,,,,
7517,2021.0,As new,2.0,"Living area (residential, urban or rural)",97  m² square meters,,Installed,,2.0,1.0,1.0,1.0,,No,,Yes,No,No,A,,Yes,"€ 320,000  320000 €",Rue Bonne Fortune 9 4000  - Liège,,,Liège,1.0,,4  m²  square meters,,
7518,2022.0,Good,2.0,,97  m² square meters,,,,2.0,1.0,,,,No,,Yes,Yes,No,A,Gas,Yes,"€ 280,000  280000 €",Route de Marche 143 6600  - Bastogne,,,,,,9  m²  square meters,,
7519,2022.0,,2.0,Isolated,101  m² square meters,31  m² square meters,USA hyper equipped,6  m² square meters,3.0,2.0,,2.0,Yes,No,,Yes,Yes,No,A,,Yes,"€ 328,000  328000 €",Fonteinstraat 11 bus 001 1640  - St Genesius Rode,,Non flood zone,,,,14  m²  square meters,,
7520,,As new,3.0,,82  m² square meters,32  m² square meters,Installed,,2.0,1.0,,1.0,Yes,,,,,,C,,Yes,"€ 350,000  350000 €",Rue Charles Magnette 24/40 4000  - Liège,1.0,,,,,7  m²  square meters,,
7521,2016.0,As new,2.0,,110  m² square meters,,USA hyper equipped,,3.0,2.0,,2.0,,,Yes,Yes,,,Not specified,,Yes,"€ 445,000  445000 €",Bredabaan 260 2930  - Brasschaat,,Recognized flood zone,,,,,,
7522,2023.0,As new,,"Living area (residential, urban or rural)",122  m² square meters,,USA hyper equipped,,3.0,,3.0,2.0,,No,,Yes,,,B,Gas,Yes,"€ 345,000  345000 €",Avenue Louise 240 1050  - Bruxelles,,,Cimetière d'Ixelles,,,13  m²  square meters,,
7523,2023.0,As new,,Urban,48  m² square meters,22  m² square meters,USA semi equipped,,,1.0,1.0,1.0,Yes,No,,Yes,,No,B,,Yes,"€ 395,000  395000 €",Avenue Baron Albert d'Huart 130 1950  - Kraainem,24.0,Non flood zone,1 - Bruxelles Sud,24.0,,32  m²  square meters,,
7524,2021.0,As new,2.0,Concrete,156  m² square meters,,Installed,,3.0,1.0,1.0,1.0,,No,,Yes,No,No,A,,Yes,"€ 455,000  455000 €",Rue Bonne Fortune 9 4000  - Liège,,,Liège,1.0,,25  m²  square meters,,
7525,1967.0,As new,2.0,,120  m² square meters,45  m² square meters,Installed,8  m² square meters,3.0,2.0,1.0,2.0,Yes,No,,Yes,No,No,G,Fuel oil,Yes,"€ 450,000  450000 €",Avenue Baron Albert d'Huart 130 1950  - Kraainem,1.0,,,2.0,,8  m²  square meters,,€ 360  360 €
7526,2020.0,,2.0,"Living area (residential, urban or rural)",113  m² square meters,40  m² square meters,Installed,,2.0,2.0,,1.0,Yes,,,Yes,Yes,,A,,Yes,"€ 457,000  457000 €",Sluizeken 16 9000  - Gent,2.0,Non flood zone,,,,18  m²  square meters,,
7527,2023.0,As new,,,152  m² square meters,,USA hyper equipped,,3.0,2.0,1.0,2.0,,No,,Yes,,,A,,,"€ 480,000  480000 €",Kardinaal Mercierlaan 81 3001  - Leuven,16.0,,,16.0,23  m²  square meters,18  m²  square meters,,
7528,2022.0,As new,2.0,Urban,114  m² square meters,30  m² square meters,USA hyper equipped,,2.0,2.0,1.0,2.0,Yes,No,,Yes,Yes,No,B,,Yes,"€ 530,000  530000 €",Avenue Baron Albert d'Huart 130 1950  - Kraainem,,Non flood zone,1 - Bruxelles Est,1.0,,53  m²  square meters,,
7529,2024.0,As new,,Isolated,108  m² square meters,38  m² square meters,USA hyper equipped,,2.0,2.0,,2.0,Yes,No,,Yes,Yes,No,B,,Yes,"€ 635,000  635000 €",Place Brugmann 10B 1050  - Ixelles,,Non flood zone,Bruxelles Sud,1.0,73  m²  square meters,18  m²  square meters,,
7530,1912.0,As new,2.0,Urban,114  m² square meters,50  m² square meters,USA hyper equipped,,2.0,2.0,,2.0,Yes,No,,Yes,No,No,C,Gas,Yes,"€ 650,000  650000 €",Bld. Brand Whitlock 108 1200  - Woluwe-Saint-Lambert,,Non flood zone,R Etterbeek Ixelles,35.0,,4  m²  square meters,,
7531,2002.0,Good,2.0,,114  m² square meters,,,,3.0,2.0,1.0,2.0,,No,Yes,Yes,No,No,B,Gas,,"€ 835,000  835000 €",Zeedijk Zoute 792 8300  - Knokke-Heist,,Non flood zone,Het Zoute,,,,,
7532,2020.0,As new,2.0,Isolated,169  m² square meters,52  m² square meters,Hyper equipped,11  m² square meters,3.0,1.0,1.0,2.0,Yes,No,,Yes,Yes,No,A,,Yes,"€ 1,095,000  1095000 €",Chaussée de Waterloo 1382 1180  - Uccle,2.0,,Projets Bruxelles Est,2.0,137  m²  square meters,22  m²  square meters,,
7533,2020.0,As new,2.0,Isolated,195  m² square meters,58  m² square meters,Hyper equipped,13  m² square meters,4.0,1.0,2.0,2.0,Yes,No,,Yes,Yes,No,A,,Yes,"€ 1,295,000  1295000 €",Chaussée de Waterloo 1382 1180  - Uccle,2.0,,Projets Bruxelles Est,2.0,205  m²  square meters,21  m²  square meters,,
7534,2018.0,As new,3.0,Urban,180  m² square meters,,Hyper equipped,,2.0,2.0,1.0,2.0,Yes,No,,Yes,Yes,No,Not specified,Gas,Yes,"€ 1,420,000  1420000 €","Avenue Louise , 544 1050  - Bruxelles",2.0,,Bruxelles (19 communes),59.0,,70  m²  square meters,,
7535,1930.0,Just renovated,4.0,Urban,204  m² square meters,20  m² square meters,Installed,,3.0,1.0,,2.0,Yes,,,,,,D,Fuel oil,Yes,"Make an offer starting from  € 329,000  Make an offer starting from  329000 €",Route du Condroz 151 4550  - Nandrin,2.0,,,,,10  m²  square meters,Yes,
7536,1979.0,Good,4.0,,124  m² square meters,31  m² square meters,USA installed,10  m² square meters,3.0,,1.0,1.0,,,,,,Yes,C,Fuel oil,Yes,"€ 330,000  330000 €",Chaussée de Rochefort 73 6900  - Marloie,2.0,,résidentiel,5.0,1271  m²  square meters,30  m²  square meters,,
7537,1960.0,As new,,,130  m² square meters,30  m² square meters,,20  m² square meters,3.0,1.0,,,,No,,,,,C,,Yes,"€ 369,000  369000 €",Hendrik I-lei 191/01 1800  - Vilvoorde,1.0,Non flood zone,,,,,,
7538,1959.0,As new,,,135  m² square meters,30  m² square meters,Installed,8  m² square meters,3.0,1.0,,,,No,,,,,D,Gas,Yes,"€ 365,000  365000 €",Hendrik I-lei 191/01 1800  - Vilvoorde,1.0,Non flood zone,,,,,Yes,
7539,1982.0,As new,,,140  m² square meters,40  m² square meters,Hyper equipped,8  m² square meters,3.0,1.0,,,,No,,No,No,No,C,Gas,Yes,"€ 389,000  389000 €",Hendrik I-lei 191/01 1800  - Vilvoorde,,Non flood zone,,,,,Yes,
7540,2021.0,,4.0,,280  m² square meters,,Installed,,4.0,2.0,,3.0,,,Yes,,,,A,,Yes,"€ 355,000  355000 €",Avenuedes Ardennes 7d 4500  - Huy,1.0,,,,,,Yes,
7541,1987.0,To be done up,2.0,,195  m² square meters,,Installed,23  m² square meters,5.0,1.0,1.0,2.0,Yes,,Yes,,,,D,,Yes,"€ 385,000  385000 €",Dorpshart 10 2870  - Puurs,1.0,Non flood zone,,2.0,,,Yes,
7542,1960.0,Just renovated,,,180  m² square meters,,Installed,,3.0,1.0,,2.0,,,,,,,C,Gas,Yes,"€ 385,000  385000 €",Amsterdamstraat 25 2000  - Antwerpen,2.0,Non flood zone,,1.0,130  m²  square meters,20  m²  square meters,,
7543,1938.0,To be done up,4.0,Countryside,340  m² square meters,37  m² square meters,Installed,25  m² square meters,3.0,1.0,,1.0,,,Yes,,,,F,,,"€ 395,000  395000 €",Hoogstraat 20 9340  - Lede,,Non flood zone,Vlaams Brabant,2.0,,,,
7544,1997.0,As new,4.0,,260  m² square meters,52  m² square meters,Installed,,5.0,,2.0,3.0,Yes,,,,,,D,,Yes,"€ 395,000  395000 €",Avenuedes Ardennes 7d 4500  - Huy,,,,,,,Yes,
7545,1958.0,To renovate,3.0,,185  m² square meters,40  m² square meters,Installed,15  m² square meters,4.0,2.0,,2.0,,No,,No,No,No,D,,Yes,"€ 399,000  399000 €",Smetlede-Dorp 6 9340  - Smetlede,1.0,Non flood zone,,1.0,130  m²  square meters,,,
7546,,Just renovated,2.0,,119  m² square meters,25  m² square meters,Semi equipped,8  m² square meters,3.0,1.0,,2.0,Yes,,,,,,D,Gas,Yes,"€ 399,000  399000 €",Gitschotellei 106 2600  - Berchem,,Non flood zone,,,160  m²  square meters,,,
7547,,To renovate,2.0,Urban,205  m² square meters,15  m² square meters,Semi equipped,16  m² square meters,7.0,2.0,,2.0,Yes,,,,,,E,Gas,Yes,"€ 425,000  425000 €",Plantin en Moretuslei 135A 2140  - Borgerhout,1.0,Non flood zone,Het zuid,,26  m²  square meters,12  m²  square meters,,
7548,1991.0,Good,2.0,Isolated,239  m² square meters,23  m² square meters,Hyper equipped,25  m² square meters,4.0,1.0,,2.0,,No,,,,,B,,Yes,"€ 399,000  399000 €",Hoogstraat 20 9340  - Lede,1.0,Non flood zone,,2.0,148  m²  square meters,25  m²  square meters,,
7549,,To renovate,2.0,Urban,205  m² square meters,15  m² square meters,Semi equipped,16  m² square meters,7.0,2.0,,2.0,Yes,,,,,,E,Gas,Yes,"€ 425,000  425000 €",Plantin en Moretuslei 135A 2140  - Borgerhout,1.0,Non flood zone,Het zuid,,26  m²  square meters,12  m²  square meters,,
7550,,Good,2.0,,256  m² square meters,48  m² square meters,Installed,,3.0,1.0,,2.0,,,,,,,C,Fuel oil,Yes,"€ 435,000  435000 €",Gitschotellei 106 2600  - Berchem,1.0,Non flood zone,,,108  m²  square meters,,,
7551,1962.0,As new,2.0,,180  m² square meters,30  m² square meters,Hyper equipped,30  m² square meters,3.0,1.0,,2.0,Yes,,,,,,B,,Yes,"€ 435,000  435000 €",Prins Boudewijnlaan 122 2610  - Wilrijk,1.0,Non flood zone,,2.0,80  m²  square meters,,,
7552,1850.0,To be done up,2.0,,223  m² square meters,40  m² square meters,USA semi equipped,25  m² square meters,5.0,2.0,2.0,2.0,Yes,No,,No,Yes,,E,Gas,Yes,"€ 439,000  439000 €",Chaussée d'Alsemberg 967 1420  - Braine l'Alleud,1.0,Non flood zone,,2.0,210  m²  square meters,20  m²  square meters,,
7553,1961.0,Good,3.0,,157  m² square meters,42  m² square meters,Hyper equipped,12  m² square meters,5.0,1.0,,1.0,Yes,No,,,,,Not specified,Gas,Yes,"€ 440,000  440000 €",Keienberglaan 84 1850  - Grimbergen,1.0,,,2.0,70  m²  square meters,20  m²  square meters,,
7554,1980.0,As new,3.0,Urban,181  m² square meters,43  m² square meters,Hyper equipped,10  m² square meters,3.0,1.0,,2.0,,No,,No,No,No,B,,,"€ 449,000  449000 €","Oude zandstraat , 30 9120  - Beveren",1.0,Non flood zone,2070 Zwijndrecht - Burcht,2.0,250  m²  square meters,20  m²  square meters,,
7555,1993.0,As new,4.0,Isolated,230  m² square meters,45  m² square meters,Installed,19  m² square meters,4.0,2.0,2.0,3.0,Yes,No,,,,,C,Fuel oil,Yes,"Make an offer starting from  € 449,000  Make an offer starting from  449000 €",Rue Félix Protin 1 5060  - Auvelais,2.0,,,8.0,100  m²  square meters,100  m²  square meters,,
7556,1978.0,Good,4.0,Countryside,257  m² square meters,,Installed,20  m² square meters,4.0,1.0,1.0,2.0,Yes,,,,,,C,,Yes,"Make an offer starting from  € 449,500  Make an offer starting from  449500 €",Rue de gilly 81 6200  - Châtelineau,3.0,Non flood zone,,4.0,837  m²  square meters,22  m²  square meters,,
7557,1956.0,To renovate,3.0,Isolated,92  m² square meters,35  m² square meters,USA installed,5  m² square meters,2.0,1.0,,2.0,Yes,No,,,,,G,,,"€ 495,000  495000 €","Val des Seigneurs, 9a 1150  - Woluwe-St-Pierre",,,Est de Bruxelles + VL,1.0,100  m²  square meters,10  m²  square meters,,
7558,1860.0,Good,3.0,,293  m² square meters,,Installed,,6.0,1.0,,2.0,,,,,,,C,Fuel oil,Yes,"€ 495,000  495000 €",Avenue de Longwy 340 6700  - Arlon,2.0,,,2.0,,,,
7559,1979.0,To be done up,,,224  m² square meters,45  m² square meters,Installed,17  m² square meters,4.0,1.0,,1.0,,No,,,,,D,Fuel oil,Yes,"€ 455,000  455000 €",Brusselsesteenweg 690 9050  - Gentbrugge,1.0,Non flood zone,,,,,Yes,
7560,1970.0,As new,3.0,,183  m² square meters,33  m² square meters,Installed,18  m² square meters,3.0,2.0,,3.0,,,,,,,B,Gas,Yes,"€ 522,000  522000 €",Prins Boudewijnlaan 122 2610  - Wilrijk,,Non flood zone,,,55  m²  square meters,10  m²  square meters,,
7561,2005.0,,4.0,Landscape,153  m² square meters,,Hyper equipped,,2.0,2.0,,2.0,Yes,,,,,Yes,C,,Yes,"€ 535,000  535000 €",Rue Lantigné 22 6940  - Durbuy,,Non flood zone,,,,27  m²  square meters,,
7562,2012.0,Good,,,230  m² square meters,58  m² square meters,Hyper equipped,,3.0,2.0,,2.0,Yes,,,Yes,,,B,Gas,Yes,"€ 565,000  565000 €",Alsembergsesteenweg 660 1653  - Dworp,2.0,Non flood zone,,,,38  m²  square meters,,
7563,1984.0,As new,,,345  m² square meters,61  m² square meters,Installed,18  m² square meters,4.0,2.0,,3.0,,,,,,,C,Fuel oil,Yes,"€ 539,000  539000 €",De Kleetlaan 4 1831  - Diegem,1.0,Non flood zone,,,,,Yes,
7564,1965.0,To renovate,4.0,,250  m² square meters,36  m² square meters,Semi equipped,12  m² square meters,4.0,1.0,1.0,2.0,Yes,,,,,,F,Fuel oil,Yes,"€ 550,000  550000 €",Zuidlaan 72 9230  - Wetteren,1.0,Non flood zone,,,1451  m²  square meters,,,
7565,1930.0,To be done up,2.0,,175  m² square meters,18  m² square meters,,15  m² square meters,,4.0,,,,No,,No,No,No,G,Gas,Yes,"€ 545,000  545000 €",Rue Archimède 17 1000  - Bruxelles ville,,Non flood zone,,,,,,
7566,1974.0,As new,,,268  m² square meters,,Installed,,3.0,2.0,,2.0,,,Yes,No,No,No,B,Gas,Yes,"€ 545,000  545000 €","Stationstraat, 33 8420  - De Haan",1.0,Non flood zone,,9.0,,,Yes,
7567,1978.0,Good,4.0,"Living area (residential, urban or rural)",210  m² square meters,21  m² square meters,Hyper equipped,12  m² square meters,4.0,2.0,,,Yes,No,Yes,,,,D,Gas,Yes,"€ 575,000  575000 €",Chaussée de Tervuren 186 1410  - Waterloo,2.0,Non flood zone,Quartier Joli-Bois,2.0,,,Yes,
7568,1978.0,Good,4.0,,150  m² square meters,,Installed,21  m² square meters,2.0,1.0,1.0,1.0,,,Yes,,,,F,Fuel oil,Yes,"€ 595,000  595000 €",Steenweg 171 Bis 1745  - Opwijk,1.0,Non flood zone,,,,,Yes,
7569,1956.0,Good,2.0,"Living area (residential, urban or rural)",300  m² square meters,,Installed,,4.0,3.0,1.0,3.0,,No,Yes,,,,Not specified,Gas,,"€ 595,000  595000 €",Avenue de L'amarante 39 1020  - Bruxelles,1.0,,Pagodes,3.0,56  m²  square meters,,,
7570,1978.0,Good,4.0,,150  m² square meters,,Installed,21  m² square meters,2.0,1.0,1.0,1.0,,,Yes,,,,F,Fuel oil,Yes,"€ 595,000  595000 €",Steenweg 171 Bis 1745  - Opwijk,1.0,Non flood zone,,,,,Yes,
7571,1961.0,Just renovated,4.0,,167  m² square meters,35  m² square meters,Installed,8  m² square meters,4.0,1.0,,2.0,Yes,,Yes,,,,C,,Yes,"€ 599,000  599000 €",Schoolstraat 58 2820  - Bonheiden,4.0,Non flood zone,,,95  m²  square meters,,,
7572,1930.0,To be done up,2.0,,307  m² square meters,,Installed,,2.0,1.0,,3.0,,,,,,,F,Gas,Yes,"€ 620,000  620000 €",Van Frachenlaan 10 1820  - Steenokkerzeel,,Non flood zone,CENTRUM ZAVENTE,,,60  m²  square meters,,
7573,2000.0,Good,4.0,,294  m² square meters,48  m² square meters,Semi equipped,28  m² square meters,4.0,1.0,,2.0,,,,,,,C,Gas,Yes,"€ 675,000  675000 €",Zuidlaan 72 9230  - Wetteren,2.0,Non flood zone,,5.0,1000  m²  square meters,46  m²  square meters,,
7574,,To renovate,3.0,,450  m² square meters,30  m² square meters,Semi equipped,15  m² square meters,5.0,2.0,-1.0,2.0,,,,,,,G,Fuel oil,Yes,"Make an offer starting from  € 695,000  Make an offer starting from  695000 €","Chaussée de Mons, 303 1480  - Tubize",9.0,,,,275  m²  square meters,,,
7575,1948.0,Just renovated,3.0,"Living area (residential, urban or rural)",220  m² square meters,50  m² square meters,Hyper equipped,14  m² square meters,4.0,2.0,,3.0,Yes,No,,No,No,No,B,,Yes,"Make an offer starting from  € 695,000  Make an offer starting from  695000 €",Rue des Combattants 98 1310  - La Hulpe,1.0,Non flood zone,La Hulpe et environs,,725  m²  square meters,213  m²  square meters,,
7576,1958.0,,,,160  m² square meters,37  m² square meters,Installed,12  m² square meters,3.0,,1.0,2.0,,,,,,,F,Gas,Yes,"€ 625,000  625000 €",Avenue du Roi Chevalier 67 1200  - Woluwé-St-Lambert,1.0,,,1.0,40  m²  square meters,10  m²  square meters,,
7577,1948.0,Just renovated,3.0,"Living area (residential, urban or rural)",220  m² square meters,50  m² square meters,Hyper equipped,14  m² square meters,4.0,2.0,,3.0,Yes,No,,No,No,No,B,,Yes,"Make an offer starting from  € 695,000  Make an offer starting from  695000 €",Rue des Combattants 98 1310  - La Hulpe,1.0,Non flood zone,La Hulpe et environs,,,213  m²  square meters,,
7578,1920.0,To be done up,3.0,,250  m² square meters,33  m² square meters,Semi equipped,16  m² square meters,4.0,2.0,2.0,3.0,,,,,,,Not specified,Gas,,"€ 739,000  739000 €",Astridlaan 1 1700  - Dilbeek,,Non flood zone,,,,50  m²  square meters,,
7579,1931.0,,,,190  m² square meters,35  m² square meters,,9  m² square meters,4.0,1.0,1.0,2.0,Yes,,,,,,G,Gas,Yes,"€ 825,000  825000 €",Avenue du Roi Chevalier 67 1200  - Woluwé-St-Lambert,,,,,200  m²  square meters,30  m²  square meters,,
7580,1994.0,As new,,"Living area (residential, urban or rural)",265  m² square meters,45  m² square meters,Hyper equipped,17  m² square meters,4.0,1.0,,3.0,,No,,No,No,No,B,Fuel oil,Yes,"€ 850,000  850000 €",Brusselsesteenweg 690 9050  - Gentbrugge,2.0,Non flood zone,,,,,Yes,
7581,1900.0,To renovate,4.0,Countryside,332  m² square meters,25  m² square meters,Semi equipped,4  m² square meters,6.0,2.0,2.0,3.0,,No,,No,No,No,Not specified,Fuel oil,Yes,"Make an offer starting from  € 900,000  Make an offer starting from  900000 €",Avenue de Mérode 16B 1330  - Rixensart,2.0,Non flood zone,,5.0,9177  m²  square meters,20  m²  square meters,,
7582,2002.0,As new,4.0,,423  m² square meters,55  m² square meters,Installed,26  m² square meters,3.0,2.0,,7.0,,No,,No,Yes,Yes,B,,Yes,"€ 870,000  870000 €",Grendelbaan 78 3590  - Diepenbeek,1.0,Non flood zone,,5.0,,,Yes,
7583,2005.0,As new,4.0,,352  m² square meters,,Installed,,4.0,2.0,,2.0,,,,,,Yes,B,,Yes,"€ 979,000  979000 €",Parklaan 63 9300  - Aalst,2.0,Non flood zone,,2.0,10  m²  square meters,40  m²  square meters,,
7584,1980.0,Good,4.0,Countryside,1005  m² square meters,,Not installed,,25.0,25.0,25.0,27.0,Yes,No,Yes,No,Yes,No,C,Fuel oil,Yes,"€ 1,150,000  1150000 €",Grand rue 191 4870  - Trooz,,,Liège,20.0,4694  m²  square meters,,,
7585,1951.0,Just renovated,4.0,Countryside,350  m² square meters,90  m² square meters,USA hyper equipped,,4.0,2.0,1.0,3.0,Yes,No,,No,No,Yes,B,Gas,Yes,"€ 1,450,000  1450000 €",Dorp 29 2360  - OUD-TURNHOUT,,Non flood zone,,10.0,,120  m²  square meters,,
7586,1923.0,Good,3.0,Urban,492  m² square meters,55  m² square meters,Hyper equipped,14  m² square meters,8.0,4.0,,5.0,Yes,No,,No,No,,E,Gas,Yes,"€ 1,500,000  1500000 €",Square Ambiorix 40 Bte 67 1000  - Bruxelles,2.0,,Avenue Ernest Cambier - Parc Josaphat,2.0,368  m²  square meters,,,
7587,,Just renovated,2.0,"Living area (residential, urban or rural)",276  m² square meters,,Hyper equipped,,4.0,3.0,,4.0,,No,,Yes,,,C,Gas,Yes,"€ 2,200,000  2200000 €",Place du Grand Sablon 35 1000  - Bruxelles,,,Sablon,,50  m²  square meters,15  m²  square meters,,
7588,1956.0,Good,4.0,,375  m² square meters,82  m² square meters,Installed,,5.0,4.0,1.0,4.0,Yes,,,,,,D,Gas,Yes,"€ 1,700,000  1700000 €",Chaussée de Tervuren 99/11 1410  - Waterloo,2.0,,,,1400  m²  square meters,20  m²  square meters,,
